Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","840","United States of America","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","89.435767","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","89.369726","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","89.541834","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","90.805175","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","91.31075","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","92.214203","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","92.545615","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","93.0091","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","93.104852","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","93.642628","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","94.246435","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","94.818062","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","95.006671","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","94.669894","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","94.918349","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","95.624923","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","95.412789","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","95.496566","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","95.631939","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","95.552282","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","95.551047","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","95.46479","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","95.630703","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","95.592318","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","95.93942","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","95.872973","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","96.123078","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","96.675676","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","96.590278","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","96.484616","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","96.610542","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","96.288577","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","96.369884","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","96.407854","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","96.576286","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","96.595199","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","96.749205","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","96.427665","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","96.494941","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","97.144352","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","97.455066","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","97.818852","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","98.284922","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","98.870646","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","98.716255","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.99223","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.377245","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.734276","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","99.957179","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.721732","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","100.084553","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","100.370178","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.277543","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.728486","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.607868","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","99.489179","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.687959","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","99.891563","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.211926","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","100.494656","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.631679","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.989988","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.627167","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.908932","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.927266","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.204519","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.325138","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","98.79538","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","98.406506","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.313871","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","98.271413","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","98.284922","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","98.294572","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","97.784113","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","97.587264","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","97.970349","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","98.198077","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","98.336064","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","98.565722","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","98.628444","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","98.354399","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.625549","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","98.588881","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","98.702745","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","98.877401","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","98.395891","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","98.466333","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","98.998985","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","98.725904","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","98.714325","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.113814","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","98.771257","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","98.718184","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.98837","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.074251","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.122498","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","99.022144","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","98.790556","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.053022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.644536","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.924371","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","100.12894","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.839456","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","99.960074","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.646466","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","99.631027","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.545146","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.705328","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.036305","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.770944","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.768049","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","100.360528","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.742648","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","101.202929","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","103.904788","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","104.786751","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.294315","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","104.256994","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","104.169184","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","103.773554","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","104.006107","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","103.372135","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","103.706973","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","104.070759","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","104.324541","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","104.536829","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.175626","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","105.496954","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","106.279528","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","106.935694","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","107.274391","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","108.460314","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.603779","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","109.973354","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","110.448109","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","111.717983","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","113.324624","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","115.009425","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","116.582293","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","118.175424","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","119.280291","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","120.996936","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","121.792055","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","122.481029","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","123.237549","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","123.12272","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","123.572386","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","124.406103","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","124.826821","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","124.584618","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","124.754449","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","124.849014","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","124.7448","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","125.21473","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","125.31605","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","125.392281","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","125.761857","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","125.097006","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","125.013056","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","125.884405","X","Figure from external organization","base year is 2015"
